Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.426	gNB PHY Rxed	42	5	0	1	1	0	DL_HARQ
0.427	gNB PHY Rxed	42	6	0	1	1	0	DL_CQI
0.427	gNB PHY Rxed	42	6	0	1	1	0	DL_HARQ
0.428	gNB PHY Rxed	42	7	0	1	1	0	DL_CQI
0.428	gNB PHY Rxed	42	7	0	1	1	0	DL_HARQ
0.429	gNB PHY Rxed	42	8	0	1	1	0	DL_CQI
0.429	gNB PHY Rxed	42	8	0	1	1	0	DL_HARQ
0.43	gNB PHY Rxed	42	9	0	1	1	0	DL_CQI
0.43	gNB PHY Rxed	42	9	0	1	1	0	DL_HARQ
0.431	gNB PHY Rxed	43	0	0	1	1	0	DL_CQI
0.431	gNB PHY Rxed	43	0	0	1	1	0	DL_HARQ
0.432	gNB PHY Rxed	43	1	0	1	1	0	DL_CQI
0.432	gNB PHY Rxed	43	1	0	1	1	0	DL_HARQ
0.433	gNB PHY Rxed	43	2	0	1	1	0	DL_CQI
0.433	gNB PHY Rxed	43	2	0	1	1	0	DL_HARQ
0.434	gNB PHY Rxed	43	3	0	1	1	0	DL_CQI
0.434	gNB PHY Rxed	43	3	0	1	1	0	DL_HARQ
0.435	gNB PHY Rxed	43	4	0	1	1	0	DL_CQI
0.435	gNB PHY Rxed	43	4	0	1	1	0	DL_HARQ
0.436	gNB PHY Rxed	43	5	0	1	1	0	DL_CQI
0.436	gNB PHY Rxed	43	5	0	1	1	0	DL_HARQ
0.437	gNB PHY Rxed	43	6	0	1	1	0	DL_CQI
0.437	gNB PHY Rxed	43	6	0	1	1	0	DL_HARQ
0.438	gNB PHY Rxed	43	7	0	1	1	0	DL_CQI
0.438	gNB PHY Rxed	43	7	0	1	1	0	DL_HARQ
0.439	gNB PHY Rxed	43	8	0	1	1	0	DL_CQI
0.439	gNB PHY Rxed	43	8	0	1	1	0	DL_HARQ
0.44	gNB PHY Rxed	43	9	0	1	1	0	DL_CQI
0.44	gNB PHY Rxed	43	9	0	1	1	0	DL_HARQ
0.441	gNB PHY Rxed	44	0	0	1	1	0	DL_CQI
0.441	gNB PHY Rxed	44	0	0	1	1	0	DL_HARQ
0.442	gNB PHY Rxed	44	1	0	1	1	0	DL_CQI
0.442	gNB PHY Rxed	44	1	0	1	1	0	DL_HARQ
0.443	gNB PHY Rxed	44	2	0	1	1	0	DL_CQI
0.443	gNB PHY Rxed	44	2	0	1	1	0	DL_HARQ
0.444	gNB PHY Rxed	44	3	0	1	1	0	DL_CQI
0.444	gNB PHY Rxed	44	3	0	1	1	0	DL_HARQ
0.445	gNB PHY Rxed	44	4	0	1	1	0	DL_CQI
0.445	gNB PHY Rxed	44	4	0	1	1	0	DL_HARQ
0.446	gNB PHY Rxed	44	5	0	1	1	0	DL_CQI
0.446	gNB PHY Rxed	44	5	0	1	1	0	DL_HARQ
0.447	gNB PHY Rxed	44	6	0	1	1	0	DL_CQI
0.447	gNB PHY Rxed	44	6	0	1	1	0	DL_HARQ
0.448	gNB PHY Rxed	44	7	0	1	1	0	DL_CQI
0.448	gNB PHY Rxed	44	7	0	1	1	0	DL_HARQ
0.449	gNB PHY Rxed	44	8	0	1	1	0	DL_CQI
0.449	gNB PHY Rxed	44	8	0	1	1	0	DL_HARQ
0.45	gNB PHY Rxed	44	9	0	1	1	0	DL_CQI
0.45	gNB PHY Rxed	44	9	0	1	1	0	DL_HARQ
0.451	gNB PHY Rxed	45	0	0	1	1	0	DL_CQI
0.451	gNB PHY Rxed	45	0	0	1	1	0	DL_HARQ
0.452	gNB PHY Rxed	45	1	0	1	1	0	DL_CQI
0.452	gNB PHY Rxed	45	1	0	1	1	0	DL_HARQ
0.453	gNB PHY Rxed	45	2	0	1	1	0	DL_CQI
0.453	gNB PHY Rxed	45	2	0	1	1	0	DL_HARQ
0.454	gNB PHY Rxed	45	3	0	1	1	0	DL_CQI
0.454	gNB PHY Rxed	45	3	0	1	1	0	DL_HARQ
0.455	gNB PHY Rxed	45	4	0	1	1	0	DL_CQI
0.455	gNB PHY Rxed	45	4	0	1	1	0	DL_HARQ
0.456	gNB PHY Rxed	45	5	0	1	1	0	DL_CQI
0.456	gNB PHY Rxed	45	5	0	1	1	0	DL_HARQ
0.457	gNB PHY Rxed	45	6	0	1	1	0	DL_CQI
0.457	gNB PHY Rxed	45	6	0	1	1	0	DL_HARQ
0.458	gNB PHY Rxed	45	7	0	1	1	0	DL_CQI
0.458	gNB PHY Rxed	45	7	0	1	1	0	DL_HARQ
0.458929	gNB PHY Rxed	45	8	0	1	0	0	SRS
0.459	gNB PHY Rxed	45	8	0	1	1	0	DL_CQI
0.459	gNB PHY Rxed	45	8	0	1	1	0	DL_HARQ
0.46	gNB PHY Rxed	45	9	0	1	1	0	DL_CQI
0.46	gNB PHY Rxed	45	9	0	1	1	0	DL_HARQ
0.461	gNB PHY Rxed	46	0	0	1	1	0	DL_CQI
0.461	gNB PHY Rxed	46	0	0	1	1	0	DL_HARQ
0.462	gNB PHY Rxed	46	1	0	1	1	0	DL_CQI
0.462	gNB PHY Rxed	46	1	0	1	1	0	DL_HARQ
0.463	gNB PHY Rxed	46	2	0	1	1	0	DL_CQI
0.463	gNB PHY Rxed	46	2	0	1	1	0	DL_HARQ
0.464	gNB PHY Rxed	46	3	0	1	1	0	DL_CQI
0.464	gNB PHY Rxed	46	3	0	1	1	0	DL_HARQ
0.465	gNB PHY Rxed	46	4	0	1	1	0	DL_CQI
0.465	gNB PHY Rxed	46	4	0	1	1	0	DL_HARQ
0.466	gNB PHY Rxed	46	5	0	1	1	0	DL_CQI
0.466	gNB PHY Rxed	46	5	0	1	1	0	DL_HARQ
0.467	gNB PHY Rxed	46	6	0	1	1	0	DL_CQI
0.467	gNB PHY Rxed	46	6	0	1	1	0	DL_HARQ
0.468	gNB PHY Rxed	46	7	0	1	1	0	DL_CQI
0.468	gNB PHY Rxed	46	7	0	1	1	0	DL_HARQ
0.469	gNB PHY Rxed	46	8	0	1	1	0	DL_CQI
0.469	gNB PHY Rxed	46	8	0	1	1	0	DL_HARQ
0.47	gNB PHY Rxed	46	9	0	1	1	0	DL_CQI
0.47	gNB PHY Rxed	46	9	0	1	1	0	DL_HARQ
0.471	gNB PHY Rxed	47	0	0	1	1	0	DL_CQI
0.471	gNB PHY Rxed	47	0	0	1	1	0	DL_HARQ
0.472	gNB PHY Rxed	47	1	0	1	1	0	DL_CQI
0.472	gNB PHY Rxed	47	1	0	1	1	0	DL_HARQ
0.473	gNB PHY Rxed	47	2	0	1	1	0	DL_CQI
0.473	gNB PHY Rxed	47	2	0	1	1	0	DL_HARQ
0.474	gNB PHY Rxed	47	3	0	1	1	0	DL_CQI
0.474	gNB PHY Rxed	47	3	0	1	1	0	DL_HARQ
0.475	gNB PHY Rxed	47	4	0	1	1	0	DL_CQI
0.475	gNB PHY Rxed	47	4	0	1	1	0	DL_HARQ
0.476	gNB PHY Rxed	47	5	0	1	1	0	DL_CQI
0.476	gNB PHY Rxed	47	5	0	1	1	0	DL_HARQ
0.477	gNB PHY Rxed	47	6	0	1	1	0	DL_CQI
0.477	gNB PHY Rxed	47	6	0	1	1	0	DL_HARQ
0.478	gNB PHY Rxed	47	7	0	1	1	0	DL_CQI
0.478	gNB PHY Rxed	47	7	0	1	1	0	DL_HARQ
0.479	gNB PHY Rxed	47	8	0	1	1	0	DL_CQI
0.479	gNB PHY Rxed	47	8	0	1	1	0	DL_HARQ
0.48	gNB PHY Rxed	47	9	0	1	1	0	DL_CQI
0.48	gNB PHY Rxed	47	9	0	1	1	0	DL_HARQ
0.481	gNB PHY Rxed	48	0	0	1	1	0	DL_CQI
0.481	gNB PHY Rxed	48	0	0	1	1	0	DL_HARQ
0.482	gNB PHY Rxed	48	1	0	1	1	0	DL_CQI
0.482	gNB PHY Rxed	48	1	0	1	1	0	DL_HARQ
0.483	gNB PHY Rxed	48	2	0	1	1	0	DL_CQI
0.483	gNB PHY Rxed	48	2	0	1	1	0	DL_HARQ
0.484	gNB PHY Rxed	48	3	0	1	1	0	DL_CQI
0.484	gNB PHY Rxed	48	3	0	1	1	0	DL_HARQ
0.485	gNB PHY Rxed	48	4	0	1	1	0	DL_CQI
0.485	gNB PHY Rxed	48	4	0	1	1	0	DL_HARQ
0.486	gNB PHY Rxed	48	5	0	1	1	0	DL_CQI
0.486	gNB PHY Rxed	48	5	0	1	1	0	DL_HARQ
0.487	gNB PHY Rxed	48	6	0	1	1	0	DL_CQI
0.487	gNB PHY Rxed	48	6	0	1	1	0	DL_HARQ
0.488	gNB PHY Rxed	48	7	0	1	1	0	DL_CQI
0.488	gNB PHY Rxed	48	7	0	1	1	0	DL_HARQ
0.489	gNB PHY Rxed	48	8	0	1	1	0	DL_CQI
0.489	gNB PHY Rxed	48	8	0	1	1	0	DL_HARQ
0.49	gNB PHY Rxed	48	9	0	1	1	0	DL_CQI
0.49	gNB PHY Rxed	48	9	0	1	1	0	DL_HARQ
0.491	gNB PHY Rxed	49	0	0	1	1	0	DL_CQI
0.491	gNB PHY Rxed	49	0	0	1	1	0	DL_HARQ
0.492	gNB PHY Rxed	49	1	0	1	1	0	DL_CQI
0.492	gNB PHY Rxed	49	1	0	1	1	0	DL_HARQ
0.493	gNB PHY Rxed	49	2	0	1	1	0	DL_CQI
0.493	gNB PHY Rxed	49	2	0	1	1	0	DL_HARQ
0.494	gNB PHY Rxed	49	3	0	1	1	0	DL_CQI
0.494	gNB PHY Rxed	49	3	0	1	1	0	DL_HARQ
0.495	gNB PHY Rxed	49	4	0	1	1	0	DL_CQI
0.495	gNB PHY Rxed	49	4	0	1	1	0	DL_HARQ
0.496	gNB PHY Rxed	49	5	0	1	1	0	DL_CQI
0.496	gNB PHY Rxed	49	5	0	1	1	0	DL_HARQ
0.497	gNB PHY Rxed	49	6	0	1	1	0	DL_CQI
0.497	gNB PHY Rxed	49	6	0	1	1	0	DL_HARQ
0.498	gNB PHY Rxed	49	7	0	1	1	0	DL_CQI
0.498	gNB PHY Rxed	49	7	0	1	1	0	DL_HARQ
0.499	gNB PHY Rxed	49	8	0	1	1	0	DL_CQI
0.499	gNB PHY Rxed	49	8	0	1	1	0	DL_HARQ
0.5	gNB PHY Rxed	49	9	0	1	1	0	DL_CQI
0.5	gNB PHY Rxed	49	9	0	1	1	0	DL_HARQ
0.501	gNB PHY Rxed	50	0	0	1	1	0	DL_CQI
0.501	gNB PHY Rxed	50	0	0	1	1	0	DL_HARQ
0.502	gNB PHY Rxed	50	1	0	1	1	0	DL_CQI
0.502	gNB PHY Rxed	50	1	0	1	1	0	DL_HARQ
0.503	gNB PHY Rxed	50	2	0	1	1	0	DL_CQI
0.503	gNB PHY Rxed	50	2	0	1	1	0	DL_HARQ
0.504	gNB PHY Rxed	50	3	0	1	1	0	DL_CQI
0.504	gNB PHY Rxed	50	3	0	1	1	0	DL_HARQ
0.505	gNB PHY Rxed	50	4	0	1	1	0	DL_CQI
0.505	gNB PHY Rxed	50	4	0	1	1	0	DL_HARQ
0.506	gNB PHY Rxed	50	5	0	1	1	0	DL_CQI
0.506	gNB PHY Rxed	50	5	0	1	1	0	DL_HARQ
0.507	gNB PHY Rxed	50	6	0	1	1	0	DL_CQI
0.507	gNB PHY Rxed	50	6	0	1	1	0	DL_HARQ
0.508	gNB PHY Rxed	50	7	0	1	1	0	DL_CQI
0.508	gNB PHY Rxed	50	7	0	1	1	0	DL_HARQ
0.509	gNB PHY Rxed	50	8	0	1	1	0	DL_CQI
0.509	gNB PHY Rxed	50	8	0	1	1	0	DL_HARQ
0.51	gNB PHY Rxed	50	9	0	1	1	0	DL_CQI
0.51	gNB PHY Rxed	50	9	0	1	1	0	DL_HARQ
0.511	gNB PHY Rxed	51	0	0	1	1	0	DL_CQI
0.511	gNB PHY Rxed	51	0	0	1	1	0	DL_HARQ
0.512	gNB PHY Rxed	51	1	0	1	1	0	DL_CQI
0.512	gNB PHY Rxed	51	1	0	1	1	0	DL_HARQ
0.513	gNB PHY Rxed	51	2	0	1	1	0	DL_CQI
0.513	gNB PHY Rxed	51	2	0	1	1	0	DL_HARQ
0.514	gNB PHY Rxed	51	3	0	1	1	0	DL_CQI
0.514	gNB PHY Rxed	51	3	0	1	1	0	DL_HARQ
0.515	gNB PHY Rxed	51	4	0	1	1	0	DL_CQI
0.515	gNB PHY Rxed	51	4	0	1	1	0	DL_HARQ
0.516	gNB PHY Rxed	51	5	0	1	1	0	DL_CQI
0.516	gNB PHY Rxed	51	5	0	1	1	0	DL_HARQ
0.517	gNB PHY Rxed	51	6	0	1	1	0	DL_CQI
0.517	gNB PHY Rxed	51	6	0	1	1	0	DL_HARQ
0.518	gNB PHY Rxed	51	7	0	1	1	0	DL_CQI
0.518	gNB PHY Rxed	51	7	0	1	1	0	DL_HARQ
0.519	gNB PHY Rxed	51	8	0	1	1	0	DL_CQI
0.519	gNB PHY Rxed	51	8	0	1	1	0	DL_HARQ
0.52	gNB PHY Rxed	51	9	0	1	1	0	DL_CQI
0.52	gNB PHY Rxed	51	9	0	1	1	0	DL_HARQ
0.521	gNB PHY Rxed	52	0	0	1	1	0	DL_CQI
0.521	gNB PHY Rxed	52	0	0	1	1	0	DL_HARQ
0.522	gNB PHY Rxed	52	1	0	1	1	0	DL_CQI
0.522	gNB PHY Rxed	52	1	0	1	1	0	DL_HARQ
0.523	gNB PHY Rxed	52	2	0	1	1	0	DL_CQI
0.523	gNB PHY Rxed	52	2	0	1	1	0	DL_HARQ
0.524	gNB PHY Rxed	52	3	0	1	1	0	DL_CQI
0.524	gNB PHY Rxed	52	3	0	1	1	0	DL_HARQ
0.525	gNB PHY Rxed	52	4	0	1	1	0	DL_CQI
0.525	gNB PHY Rxed	52	4	0	1	1	0	DL_HARQ
0.526	gNB PHY Rxed	52	5	0	1	1	0	DL_CQI
0.526	gNB PHY Rxed	52	5	0	1	1	0	DL_HARQ
0.527	gNB PHY Rxed	52	6	0	1	1	0	DL_CQI
0.527	gNB PHY Rxed	52	6	0	1	1	0	DL_HARQ
0.528	gNB PHY Rxed	52	7	0	1	1	0	DL_CQI
0.528	gNB PHY Rxed	52	7	0	1	1	0	DL_HARQ
0.529	gNB PHY Rxed	52	8	0	1	1	0	DL_CQI
0.529	gNB PHY Rxed	52	8	0	1	1	0	DL_HARQ
0.53	gNB PHY Rxed	52	9	0	1	1	0	DL_CQI
0.53	gNB PHY Rxed	52	9	0	1	1	0	DL_HARQ
0.531	gNB PHY Rxed	53	0	0	1	1	0	DL_CQI
0.531	gNB PHY Rxed	53	0	0	1	1	0	DL_HARQ
0.532	gNB PHY Rxed	53	1	0	1	1	0	DL_CQI
0.532	gNB PHY Rxed	53	1	0	1	1	0	DL_HARQ
0.533	gNB PHY Rxed	53	2	0	1	1	0	DL_CQI
0.533	gNB PHY Rxed	53	2	0	1	1	0	DL_HARQ
0.534	gNB PHY Rxed	53	3	0	1	1	0	DL_CQI
0.534	gNB PHY Rxed	53	3	0	1	1	0	DL_HARQ
0.535	gNB PHY Rxed	53	4	0	1	1	0	DL_CQI
0.535	gNB PHY Rxed	53	4	0	1	1	0	DL_HARQ
0.536	gNB PHY Rxed	53	5	0	1	1	0	DL_CQI
0.536	gNB PHY Rxed	53	5	0	1	1	0	DL_HARQ
0.537	gNB PHY Rxed	53	6	0	1	1	0	DL_CQI
0.537	gNB PHY Rxed	53	6	0	1	1	0	DL_HARQ
0.538	gNB PHY Rxed	53	7	0	1	1	0	DL_CQI
0.538	gNB PHY Rxed	53	7	0	1	1	0	DL_HARQ
0.538929	gNB PHY Rxed	53	8	0	1	0	0	SRS
0.539	gNB PHY Rxed	53	8	0	1	1	0	DL_CQI
0.539	gNB PHY Rxed	53	8	0	1	1	0	DL_HARQ
0.54	gNB PHY Rxed	53	9	0	1	1	0	DL_CQI
0.54	gNB PHY Rxed	53	9	0	1	1	0	DL_HARQ
0.541	gNB PHY Rxed	54	0	0	1	1	0	DL_CQI
0.541	gNB PHY Rxed	54	0	0	1	1	0	DL_HARQ
0.542	gNB PHY Rxed	54	1	0	1	1	0	DL_CQI
0.542	gNB PHY Rxed	54	1	0	1	1	0	DL_HARQ
0.543	gNB PHY Rxed	54	2	0	1	1	0	DL_CQI
0.543	gNB PHY Rxed	54	2	0	1	1	0	DL_HARQ
0.544	gNB PHY Rxed	54	3	0	1	1	0	DL_CQI
0.544	gNB PHY Rxed	54	3	0	1	1	0	DL_HARQ
0.545	gNB PHY Rxed	54	4	0	1	1	0	DL_CQI
0.545	gNB PHY Rxed	54	4	0	1	1	0	DL_HARQ
0.546	gNB PHY Rxed	54	5	0	1	1	0	DL_CQI
0.546	gNB PHY Rxed	54	5	0	1	1	0	DL_HARQ
0.547	gNB PHY Rxed	54	6	0	1	1	0	DL_CQI
0.547	gNB PHY Rxed	54	6	0	1	1	0	DL_HARQ
0.548	gNB PHY Rxed	54	7	0	1	1	0	DL_CQI
0.548	gNB PHY Rxed	54	7	0	1	1	0	DL_HARQ
0.549	gNB PHY Rxed	54	8	0	1	1	0	DL_CQI
0.549	gNB PHY Rxed	54	8	0	1	1	0	DL_HARQ
0.55	gNB PHY Rxed	54	9	0	1	1	0	DL_CQI
0.55	gNB PHY Rxed	54	9	0	1	1	0	DL_HARQ
0.551	gNB PHY Rxed	55	0	0	1	1	0	DL_CQI
0.551	gNB PHY Rxed	55	0	0	1	1	0	DL_HARQ
0.552	gNB PHY Rxed	55	1	0	1	1	0	DL_CQI
0.552	gNB PHY Rxed	55	1	0	1	1	0	DL_HARQ
0.553	gNB PHY Rxed	55	2	0	1	1	0	DL_CQI
0.553	gNB PHY Rxed	55	2	0	1	1	0	DL_HARQ
0.554	gNB PHY Rxed	55	3	0	1	1	0	DL_CQI
0.554	gNB PHY Rxed	55	3	0	1	1	0	DL_HARQ
0.555	gNB PHY Rxed	55	4	0	1	1	0	DL_CQI
0.555	gNB PHY Rxed	55	4	0	1	1	0	DL_HARQ
0.556	gNB PHY Rxed	55	5	0	1	1	0	DL_CQI
0.556	gNB PHY Rxed	55	5	0	1	1	0	DL_HARQ
0.557	gNB PHY Rxed	55	6	0	1	1	0	DL_CQI
0.557	gNB PHY Rxed	55	6	0	1	1	0	DL_HARQ
0.558	gNB PHY Rxed	55	7	0	1	1	0	DL_CQI
0.558	gNB PHY Rxed	55	7	0	1	1	0	DL_HARQ
0.559	gNB PHY Rxed	55	8	0	1	1	0	DL_CQI
0.559	gNB PHY Rxed	55	8	0	1	1	0	DL_HARQ
0.56	gNB PHY Rxed	55	9	0	1	1	0	DL_CQI
0.56	gNB PHY Rxed	55	9	0	1	1	0	DL_HARQ
0.561	gNB PHY Rxed	56	0	0	1	1	0	DL_CQI
0.561	gNB PHY Rxed	56	0	0	1	1	0	DL_HARQ
0.562	gNB PHY Rxed	56	1	0	1	1	0	DL_CQI
0.562	gNB PHY Rxed	56	1	0	1	1	0	DL_HARQ
0.563	gNB PHY Rxed	56	2	0	1	1	0	DL_CQI
0.563	gNB PHY Rxed	56	2	0	1	1	0	DL_HARQ
0.564	gNB PHY Rxed	56	3	0	1	1	0	DL_CQI
0.564	gNB PHY Rxed	56	3	0	1	1	0	DL_HARQ
0.565	gNB PHY Rxed	56	4	0	1	1	0	DL_CQI
0.565	gNB PHY Rxed	56	4	0	1	1	0	DL_HARQ
0.566	gNB PHY Rxed	56	5	0	1	1	0	DL_CQI
0.566	gNB PHY Rxed	56	5	0	1	1	0	DL_HARQ
0.567	gNB PHY Rxed	56	6	0	1	1	0	DL_CQI
0.567	gNB PHY Rxed	56	6	0	1	1	0	DL_HARQ
0.568	gNB PHY Rxed	56	7	0	1	1	0	DL_CQI
0.568	gNB PHY Rxed	56	7	0	1	1	0	DL_HARQ
0.569	gNB PHY Rxed	56	8	0	1	1	0	DL_CQI
0.569	gNB PHY Rxed	56	8	0	1	1	0	DL_HARQ
0.57	gNB PHY Rxed	56	9	0	1	1	0	DL_CQI
0.57	gNB PHY Rxed	56	9	0	1	1	0	DL_HARQ
0.571	gNB PHY Rxed	57	0	0	1	1	0	DL_CQI
0.571	gNB PHY Rxed	57	0	0	1	1	0	DL_HARQ
0.572	gNB PHY Rxed	57	1	0	1	1	0	DL_CQI
0.572	gNB PHY Rxed	57	1	0	1	1	0	DL_HARQ
0.573	gNB PHY Rxed	57	2	0	1	1	0	DL_CQI
0.573	gNB PHY Rxed	57	2	0	1	1	0	DL_HARQ
0.574	gNB PHY Rxed	57	3	0	1	1	0	DL_CQI
0.574	gNB PHY Rxed	57	3	0	1	1	0	DL_HARQ
0.575	gNB PHY Rxed	57	4	0	1	1	0	DL_CQI
0.575	gNB PHY Rxed	57	4	0	1	1	0	DL_HARQ
0.576	gNB PHY Rxed	57	5	0	1	1	0	DL_CQI
0.576	gNB PHY Rxed	57	5	0	1	1	0	DL_HARQ
0.577	gNB PHY Rxed	57	6	0	1	1	0	DL_CQI
0.577	gNB PHY Rxed	57	6	0	1	1	0	DL_HARQ
0.578	gNB PHY Rxed	57	7	0	1	1	0	DL_CQI
0.578	gNB PHY Rxed	57	7	0	1	1	0	DL_HARQ
0.579	gNB PHY Rxed	57	8	0	1	1	0	DL_CQI
0.579	gNB PHY Rxed	57	8	0	1	1	0	DL_HARQ
0.58	gNB PHY Rxed	57	9	0	1	1	0	DL_CQI
0.58	gNB PHY Rxed	57	9	0	1	1	0	DL_HARQ
0.581	gNB PHY Rxed	58	0	0	1	1	0	DL_CQI
0.581	gNB PHY Rxed	58	0	0	1	1	0	DL_HARQ
0.582	gNB PHY Rxed	58	1	0	1	1	0	DL_CQI
0.582	gNB PHY Rxed	58	1	0	1	1	0	DL_HARQ
0.583	gNB PHY Rxed	58	2	0	1	1	0	DL_CQI
0.583	gNB PHY Rxed	58	2	0	1	1	0	DL_HARQ
0.584	gNB PHY Rxed	58	3	0	1	1	0	DL_CQI
0.584	gNB PHY Rxed	58	3	0	1	1	0	DL_HARQ
0.585	gNB PHY Rxed	58	4	0	1	1	0	DL_CQI
0.585	gNB PHY Rxed	58	4	0	1	1	0	DL_HARQ
0.586	gNB PHY Rxed	58	5	0	1	1	0	DL_CQI
0.586	gNB PHY Rxed	58	5	0	1	1	0	DL_HARQ
0.587	gNB PHY Rxed	58	6	0	1	1	0	DL_CQI
0.587	gNB PHY Rxed	58	6	0	1	1	0	DL_HARQ
0.588	gNB PHY Rxed	58	7	0	1	1	0	DL_CQI
0.588	gNB PHY Rxed	58	7	0	1	1	0	DL_HARQ
0.589	gNB PHY Rxed	58	8	0	1	1	0	DL_CQI
0.589	gNB PHY Rxed	58	8	0	1	1	0	DL_HARQ
0.59	gNB PHY Rxed	58	9	0	1	1	0	DL_CQI
0.59	gNB PHY Rxed	58	9	0	1	1	0	DL_HARQ
0.591	gNB PHY Rxed	59	0	0	1	1	0	DL_CQI
0.591	gNB PHY Rxed	59	0	0	1	1	0	DL_HARQ
0.592	gNB PHY Rxed	59	1	0	1	1	0	DL_CQI
0.592	gNB PHY Rxed	59	1	0	1	1	0	DL_HARQ
0.593	gNB PHY Rxed	59	2	0	1	1	0	DL_CQI
0.593	gNB PHY Rxed	59	2	0	1	1	0	DL_HARQ
0.594	gNB PHY Rxed	59	3	0	1	1	0	DL_CQI
0.594	gNB PHY Rxed	59	3	0	1	1	0	DL_HARQ
0.595	gNB PHY Rxed	59	4	0	1	1	0	DL_CQI
0.595	gNB PHY Rxed	59	4	0	1	1	0	DL_HARQ
0.596	gNB PHY Rxed	59	5	0	1	1	0	DL_CQI
0.596	gNB PHY Rxed	59	5	0	1	1	0	DL_HARQ
0.597	gNB PHY Rxed	59	6	0	1	1	0	DL_CQI
0.597	gNB PHY Rxed	59	6	0	1	1	0	DL_HARQ
0.598	gNB PHY Rxed	59	7	0	1	1	0	DL_CQI
0.598	gNB PHY Rxed	59	7	0	1	1	0	DL_HARQ
0.599	gNB PHY Rxed	59	8	0	1	1	0	DL_CQI
0.599	gNB PHY Rxed	59	8	0	1	1	0	DL_HARQ
0.6	gNB PHY Rxed	59	9	0	1	1	0	DL_CQI
0.6	gNB PHY Rxed	59	9	0	1	1	0	DL_HARQ
0.601	gNB PHY Rxed	60	0	0	1	1	0	DL_CQI
0.601	gNB PHY Rxed	60	0	0	1	1	0	DL_HARQ
0.602	gNB PHY Rxed	60	1	0	1	1	0	DL_CQI
0.602	gNB PHY Rxed	60	1	0	1	1	0	DL_HARQ
0.603	gNB PHY Rxed	60	2	0	1	1	0	DL_CQI
0.603	gNB PHY Rxed	60	2	0	1	1	0	DL_HARQ
